project,boring_id,depth_top_ft,depth_bot_ft,n_value,sampler,soil_major,source_file,lat,lon
CHATEAU,B-7,68,70,14,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,70,73,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,73,75,13,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,75,78,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,78,80,7,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,80,83,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,83,84,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,84,88,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,88,89,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,89,93,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,93,94,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,94,98,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,98,100,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,100,103,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,103,105,12,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,105,108,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,108,110,13,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,110,113,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,113,115,34,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,115,118,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,118,120,24,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,120,123,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,123,125,24,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,125,128,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,128,130,2,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,130,133,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,133,135,29,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,135,138,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,138,140,26,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,140,143,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,143,145,51,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,145,148,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,148,149,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,149,153,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,153,154,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,154,158,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,158,159,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,159,163,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,163,164,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,164,168,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,168,169,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,169,173,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,173,174,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,174,178,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,178,179,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-7,179,180,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.938,-80.1206
CHATEAU,B-4,0,2,15,SPT,LIMEROCK AND SAND (FILL),CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,2,3,,SPT,LIMEROCK AND SAND (FILL),CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,3,5,23,SPT,LIMEROCK AND SAND (FILL),CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,5,6,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,6,8,12,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,8,10,22,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,10,13,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,13,15,4,SPT,PEAT,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,15,18,,SPT,PEAT,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,18,20,21,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,20,23,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,23,25,16,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,25,26,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,26,28,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,28,30,35,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,30,33,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,33,35,45,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,35,38,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,38,40,5,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,40,43,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,43,45,39,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,45,48,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,48,50,20,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,50,53,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,53,55,3,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,55,58,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,58,60,10,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,60,63,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,63,65,10,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,65,68,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,68,70,17,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,70,73,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,73,75,20,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,75,78,,SPT,SAND,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,78,80,58,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,80,83,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,83,85,30,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,85,88,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,88,89,100,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
CHATEAU,B-4,89,93,,SPT,LIMESTONE,CHATEAU - B2013-765 - Documents.pdf,25.9379,-80.1203
